LT_UNQ_NO,INDUSTRY_CD,STDG_EMD_CD,SLS_GRD_2301,SLS_GRD_2302
1129011100100200000,A02,11290111,1.0,1.0
1132010700106590032,A06,11320107,1.0,1.0
1130510100100600005,A03,11305101,3.0,3.0
1144012000104460058,A03,11440120,2.0,2.0
1117013100106340001,A14,11170131,3.0,3.0
1144010400101940026,A01,11440104,2.0,2.0
1135010500103320008,A01,11350105,1.0,1.0
1156013300107160004,A01,11560133,3.0,3.0
1144012000103760008,A01,11440120,3.0,3.0
1174010800104550000,A03,11740108,3.0,3.0
1147010300105430015,A14,11470103,3.0,3.0
1111011000100220000,A03,11110110,1.0,1.0
1117012500101910000,A03,11170125,1.0,1.0
1153010100103300044,A01,11530101,2.0,2.0
1117013100100800001,A01,11170131,2.0,2.0
1171010800106340000,A01,11710108,3.0,3.0
1117013200100280016,A11,11170132,3.0,3.0
1138010200101560008,A03,11380102,3.0,3.0
1135010500107300003,A08,11350105,3.0,3.0
1111011700100440004,A14,11110117,4.0,4.0
1132010600106680033,A03,11320106,3.0,3.0
1123010200100390978,A03,11230102,2.0,2.0
1144012000104020018,A01,11440120,1.0,1.0
1165010800113660009,A01,11650108,2.0,2.0
1171011200100170016,A14,11710112,2.0,2.0
1117010400100870000,A08,11170104,2.0,2.0
1129013500100100178,A03,11290135,3.0,3.0
1129011900101110001,A13,11290119,1.0,1.0
1129013300101600004,A01,11290133,2.0,2.0
1156011400100320004,A01,11560114,2.0,2.0
1150010500107390002,A01,11500105,2.0,2.0
1138010300102810052,A12,11380103,3.0,3.0
1171011100101590022,A01,11710111,4.0,4.0
1120011100104600000,A01,11200111,3.0,3.0
1126010100101050012,A01,11260101,3.0,3.0
1138010300101040058,A01,11380103,2.0,2.0
1171010400100970031,A05,11710104,2.0,2.0
1162010100115640004,A13,11620101,2.0,2.0
1156012500100890002,A11,11560125,3.0,3.0
1132010800100380003,A03,11320108,2.0,2.0
1138010700100740003,A05,11380107,2.0,2.0
1156011300101040000,A13,11560113,3.0,3.0
1174010100103120060,A01,11740101,4.0,4.0
1168010800100860005,A11,11680108,1.0,1.0
1126010100100890007,A12,11260101,3.0,3.0
1162010100109230016,A01,11620101,1.0,1.0
1129013600100670011,A01,11290136,3.0,3.0
1165010700100500012,A01,11650107,3.0,3.0
1111017400103280018,A01,11110174,1.0,1.0
1117012800100650309,A01,11170128,1.0,1.0
1150010300103430031,A03,11500103,2.0,2.0
1144010400100360000,A01,11440104,4.0,4.0
1165010200100110047,A01,11650102,1.0,1.0
1171010800100460017,A01,11710108,3.0,3.0
1168010800100230007,A04,11680108,3.0,3.0
1144010400100670000,A03,11440104,2.0,2.0
1168010800101970000,A01,11680108,1.0,1.0
1153010600100760003,A03,11530106,3.0,3.0
1153010200100030025,A04,11530102,1.0,1.0
1138010200101410011,A03,11380102,2.0,2.0
1171010100102080013,A01,11710101,3.0,3.0
1129011200101890000,A03,11290112,4.0,4.0
1126010400102440042,A01,11260104,3.0,3.0
1141011600100470012,A01,11410116,2.0,2.0
1168010100107060012,A03,11680101,1.0,1.0
1117011300100760012,A03,11170113,3.0,3.0
1171010500101580005,A09,11710105,1.0,1.0
1147010200106100009,A03,11470102,1.0,1.0
1156011000100230003,A11,11560110,1.0,1.0
1126010100101920065,A01,11260101,3.0,3.0
1141011100102470013,A01,11410111,3.0,3.0
1168010400100620000,A06,11680104,2.0,2.0
1117012500100810006,A01,11170125,1.0,1.0
1132010800106260115,A01,11320108,4.0,4.0
1154510200110760045,A01,11545102,3.0,3.0
1159010700103180075,A05,11590107,4.0,4.0
1120010700100010090,A04,11200107,2.0,2.0
1144012000103460020,A03,11440120,2.0,2.0
1117013000101270002,A14,11170130,3.0,3.0
1162010200106660017,A01,11620102,2.0,2.0
1154510100104290001,A01,11545101,2.0,2.0
1171010700101570009,A03,11710107,3.0,3.0
1144012400102240006,A03,11440124,3.0,3.0
1147010300105750001,A08,11470103,2.0,2.0
1129011600100030003,A12,11290116,2.0,2.0
1171010100101910000,A03,11710101,2.0,2.0
1147010100110080012,A03,11470101,2.0,2.0
1117013100106180001,A01,11170131,1.0,1.0
1174010800104280002,A01,11740108,2.0,2.0
1129013600100510023,A11,11290136,4.0,4.0
1144012600100390009,A02,11440126,3.0,3.0
1132010700102560002,A13,11320107,3.0,3.0
1171011100100680006,A01,11710111,1.0,1.0
1156013200105080000,A01,11560132,2.0,2.0
1117013000101320002,A14,11170130,3.0,3.0
1111016300101380013,A01,11110163,3.0,3.0
1141011600105060026,A03,11410116,4.0,4.0
1138010600100010006,A03,11380106,4.0,4.0
1144012100102000028,A03,11440121,2.0,2.0
1168010700105210003,A03,11680107,1.0,1.0
1168010100106960019,A01,11680101,2.0,2.0
1144012000103910005,A03,11440120,3.0,3.0
1150010300103770042,A01,11500103,3.0,3.0
1121510100101980001,A01,11215101,3.0,3.0
1171010500101790000,A01,11710105,3.0,3.0
1168010800100200000,A14,11680108,3.0,3.0
1171010700101660002,A13,11710107,2.0,2.0
1171010100101770005,A03,11710101,2.0,2.0
1114014700102920000,A08,11140147,1.0,1.0
1153010300101230001,A11,11530103,5.0,5.0
1111017200100230000,A03,11110172,2.0,2.0
1165010900103750000,A08,11650109,3.0,3.0
1171011100100620006,A03,11710111,2.0,2.0
1121510900104670012,A13,11215109,4.0,4.0
1156013200101630015,A06,11560132,1.0,1.0
1114011900100040002,A13,11140119,1.0,1.0
1130510300105670016,A01,11305103,2.0,2.0
1156013300107780032,A03,11560133,3.0,3.0
1159010700103230013,A13,11590107,4.0,4.0
1174010100103120019,A01,11740101,2.0,2.0
1162010300110820026,A07,11620103,4.0,4.0
1117013000100340016,A01,11170130,2.0,2.0
1153010600102410168,A04,11530106,4.0,4.0
1123010500104650137,A01,11230105,3.0,3.0
1130510200102720005,A01,11305102,3.0,3.0
1174010500103330007,A13,11740105,4.0,4.0
1135010500103270001,A01,11350105,3.0,3.0
1144012400104930012,A03,11440124,3.0,3.0
1156011300103870002,A02,11560113,1.0,1.0
1117013100106830134,A01,11170131,2.0,2.0
1150010900108290004,A02,11500109,3.0,3.0
1171010700100880000,A03,11710107,3.0,3.0
1117013000101160022,A13,11170130,3.0,3.0
1154510200110200021,A01,11545102,4.0,4.0
1168010100106420001,A08,11680101,3.0,3.0
1141010200101120000,A08,11410102,2.0,2.0
1117013000105590000,A14,11170130,3.0,3.0
1174010700105120000,A06,11740107,3.0,3.0
1121510900103550010,A03,11215109,4.0,4.0
1129013500100030544,A06,11290135,3.0,3.0
1130510300100490020,A14,11305103,4.0,4.0
1156010600100210005,A01,11560106,4.0,4.0
1144012100101610009,A01,11440121,1.0,1.0
1121510100101400019,A01,11215101,2.0,2.0
1138010600101870048,A01,11380106,2.0,2.0
1156011000100530002,A03,11560110,1.0,1.0
1147010300100660003,A01,11470103,3.0,3.0
1162010200104060038,A03,11620102,4.0,4.0
1159010100101230005,A01,11590101,2.0,2.0
1130510100108600039,A01,11305101,3.0,3.0
1162010100109460014,A01,11620101,4.0,4.0
1141011200100560013,A03,11410112,3.0,3.0
1126010200100850036,A01,11260102,2.0,2.0
1114015200100870000,A01,11140152,2.0,2.0
1129013300107710046,A04,11290133,4.0,4.0
1120011500103350061,A13,11200115,4.0,4.0
1121510100101150021,A03,11215101,3.0,3.0
1165010800113030022,A08,11650108,1.0,1.0
1130510300100300070,A03,11305103,2.0,2.0
1123011000101750014,A01,11230110,3.0,3.0
1165010100108680021,A07,11650101,1.0,1.0
1121510900103460020,A01,11215109,3.0,3.0
1144011000100010006,A01,11440110,4.0,4.0
1144012200104110008,A03,11440122,2.0,2.0
1162010100104920012,A01,11620101,4.0,4.0
1126010200100870027,A13,11260102,4.0,4.0
1150010900105740003,A06,11500109,4.0,4.0
1168010100108390002,A01,11680101,2.0,2.0
1165010100107650015,A01,11650101,4.0,4.0
1126010300102080016,A01,11260103,3.0,3.0
1120011400100140018,A01,11200114,2.0,2.0
1121510100102920000,A13,11215101,3.0,3.0
1135010300101260000,A04,11350103,3.0,3.0
1126010400102380125,A03,11260104,2.0,2.0
1154510100100830025,A01,11545101,3.0,3.0
1168010100107360021,A13,11680101,2.0,2.0
1154510200101790008,A11,11545102,3.0,3.0
1144010900100090033,A03,11440109,4.0,4.0
1120011300103010000,A01,11200113,3.0,3.0
1156013300107210000,A11,11560133,3.0,3.0
1123010800100420084,A03,11230108,2.0,2.0
1162010100100360085,A07,11620101,2.0,2.0
1120011400106560564,A03,11200114,1.0,1.0
1165010800114270016,A03,11650108,2.0,2.0
1114016100100170008,A01,11140161,1.0,1.0
1162010100115930001,A03,11620101,2.0,2.0
1144010400100380001,A11,11440104,3.0,3.0
1168010700106550001,A01,11680107,1.0,1.0
1168010700105360006,A08,11680107,1.0,1.0
1120010700100190009,A03,11200107,2.0,2.0
1171010500100520001,A01,11710105,1.0,1.0
1144010300100150019,A03,11440103,3.0,3.0
1168010800102360004,A01,11680108,1.0,1.0
1129010300106390000,A07,11290103,2.0,2.0
1168010600109430026,A03,11680106,2.0,2.0
1130510300105630008,A01,11305103,1.0,1.0
1138010400104540001,A03,11380104,1.0,1.0
1162010100109220004,A01,11620101,4.0,4.0
1165010800115710030,A03,11650108,1.0,1.0
1144012500102000365,A04,11440125,2.0,2.0
1130510300101760001,A06,11305103,3.0,3.0
1132010600106470049,A02,11320106,3.0,3.0
1174010300105010000,A01,11740103,2.0,2.0
1159010800103860028,A03,11590108,3.0,3.0
1168010100106360015,A01,11680101,1.0,1.0
1156011400100730009,A14,11560114,3.0,3.0
1162010100109320005,A01,11620101,2.0,2.0
1174010600104260010,A01,11740106,4.0,4.0
1147010200107990005,A11,11470102,3.0,3.0
1168010800101830004,A03,11680108,1.0,1.0
1138010400104680005,A01,11380104,3.0,3.0
1162010100116260001,A03,11620101,3.0,3.0
1171010800100710004,A03,11710108,4.0,4.0
1153010100103090006,A04,11530101,3.0,3.0
1171010500101830007,A01,11710105,1.0,1.0
1123010200100530006,A03,11230102,2.0,2.0
1114013900100370001,A05,11140139,3.0,3.0
1123010600104720003,A04,11230106,1.0,1.0
1165010800116470002,A03,11650108,3.0,3.0
1147010200101280007,A11,11470102,2.0,2.0
1111017300101450002,A13,11110173,3.0,3.0
1121510500106100044,A02,11215105,3.0,3.0
1141011900104810000,A06,11410119,2.0,2.0
1150010500107950001,A13,11500105,4.0,4.0
1121510100101240064,A06,11215101,5.0,5.0
1162010200114210061,A13,11620102,3.0,3.0
1168010700106420007,A08,11680107,4.0,4.0
1129013100101040000,A01,11290131,1.0,1.0
1162010200104960037,A03,11620102,2.0,2.0
1156010400100130000,A12,11560104,3.0,3.0
1132010800106000011,A01,11320108,4.0,4.0
1150010900101930011,A08,11500109,3.0,3.0
1111016300101150000,A12,11110163,3.0,3.0
1114012700100010001,A05,11140127,2.0,2.0
1111017100101990006,A01,11110171,3.0,3.0
1126010200101360084,A01,11260102,2.0,2.0
1156010400100160002,A11,11560104,3.0,3.0
1156011000100450000,A03,11560110,1.0,1.0
1111017400105800007,A01,11110174,4.0,4.0
1123011000102380018,A08,11230110,3.0,3.0
1144010800102500002,A01,11440108,3.0,3.0
1171011100101820002,A01,11710111,1.0,1.0
1168010500100070003,A06,11680105,1.0,1.0
1150010600106530000,A03,11500106,2.0,2.0
1147010200109110001,A03,11470102,1.0,1.0
1121510400102440027,A01,11215104,2.0,2.0
1111012800101800000,A01,11110128,1.0,1.0
1150010500107740003,A08,11500105,3.0,3.0
1144012500101080012,A01,11440125,4.0,4.0
1168010700105550039,A03,11680107,1.0,1.0
1165010800115490002,A13,11650108,2.0,2.0
1123010600101920037,A03,11230106,3.0,3.0
1117011200100390013,A03,11170112,2.0,2.0
1147010300105130003,A02,11470103,4.0,4.0
1144012300103990039,A13,11440123,3.0,3.0
1171011400101490010,A01,11710114,3.0,3.0
1132010600106690002,A03,11320106,3.0,3.0
1138010600100770010,A03,11380106,4.0,4.0
1135010600101540025,A01,11350106,1.0,1.0
1120011500103390044,A01,11200115,4.0,4.0
1144012400103840001,A03,11440124,2.0,2.0
1111016000102580000,A01,11110160,2.0,2.0
1168010300112600000,A02,11680103,4.0,4.0
1123011000102890001,A09,11230110,4.0,4.0
1129012500100010002,A05,11290125,2.0,2.0
1121510700100150061,A06,11215107,2.0,2.0
1126010100101020020,A01,11260101,3.0,3.0
1168010500100590010,A03,11680105,1.0,1.0
1120012200100830010,A01,11200122,4.0,4.0
1150010300103420099,A03,11500103,3.0,3.0
1156010500100880002,A01,11560105,2.0,2.0
1174010900104540060,A08,11740109,1.0,1.0
1117012500100930003,A12,11170125,3.0,3.0
1153010200104910029,A11,11530102,4.0,4.0
1174010900104540011,A03,11740109,2.0,2.0
1141011200100540001,A03,11410112,2.0,2.0
1129011500103280000,A03,11290115,3.0,3.0
1121510900101950021,A01,11215109,4.0,4.0
1174010800101120037,A01,11740108,4.0,4.0
1150010400114580007,A03,11500104,3.0,3.0
1165010800116030069,A14,11650108,3.0,3.0
1120011400104880001,A08,11200114,4.0,4.0
1171010600100220009,A06,11710106,2.0,2.0
1171010200100070018,A05,11710102,2.0,2.0
1138010700105990094,A01,11380107,2.0,2.0
1154510300101240010,A11,11545103,3.0,3.0
1121510700100150053,A01,11215107,3.0,3.0
1117010200100010456,A03,11170102,2.0,2.0
1171010300104750005,A03,11710103,2.0,2.0
1114010700101120000,A01,11140107,1.0,1.0
1141011100102160001,A03,11410111,3.0,3.0
1120011500103170004,A03,11200115,1.0,1.0
1117013000101190028,A14,11170130,2.0,2.0
1144010400100590000,A01,11440104,3.0,3.0
1165010100104510007,A01,11650101,2.0,2.0
1144012000103960058,A14,11440120,3.0,3.0
1126010500105160041,A01,11260105,4.0,4.0
1123010900102860005,A08,11230109,4.0,4.0
1153010200105070006,A11,11530102,4.0,4.0
1130510100101520000,A01,11305101,4.0,4.0
1174010100102480007,A03,11740101,4.0,4.0
1150010300103420105,A01,11500103,3.0,3.0
1171010500100030000,A01,11710105,1.0,1.0
1141011100102860001,A03,11410111,4.0,4.0
1117012900103010263,A01,11170129,2.0,2.0
1171011100100620006,A01,11710111,2.0,2.0
1123010600103360000,A04,11230106,2.0,2.0
1120011500102890016,A04,11200115,1.0,1.0
1165010200100050002,A01,11650102,2.0,2.0
1126010400101690021,A02,11260104,3.0,3.0
1154510300108320019,A01,11545103,3.0,3.0
1171011100101490010,A01,11710111,2.0,2.0
1144012400103900048,A03,11440124,2.0,2.0
1150010300103420052,A01,11500103,2.0,2.0
1171010300104000001,A03,11710103,2.0,2.0
1141011600100330032,A12,11410116,3.0,3.0
1144012400103810003,A01,11440124,4.0,4.0
1111013400100640019,A01,11110134,3.0,3.0
1168011400106430001,A03,11680114,3.0,3.0
1111017200101540012,A03,11110172,3.0,3.0
1114012900100220000,A14,11140129,2.0,2.0
1168010100108170017,A01,11680101,1.0,1.0
1138010200101650008,A03,11380102,4.0,4.0
1135010500106510000,A08,11350105,2.0,2.0
1117013000101190028,A03,11170130,2.0,2.0
1138011000101660018,A03,11380110,2.0,2.0
1150010400101550003,A01,11500104,3.0,3.0
1168010100108190004,A03,11680101,1.0,1.0
1123011000102910090,A03,11230110,4.0,4.0
1171010200100170000,A06,11710102,2.0,2.0
1129013500100450166,A13,11290135,4.0,4.0
1174010800100500026,A01,11740108,2.0,2.0
1165010200100890008,A03,11650102,2.0,2.0
1141011200100110001,A03,11410112,1.0,1.0
1162010200101100081,A01,11620102,3.0,3.0
1165010600100380011,A13,11650106,3.0,3.0
1121510700105270000,A14,11215107,1.0,1.0
1111017400101480001,A01,11110174,3.0,3.0
1121510500102270020,A03,11215105,2.0,2.0
1171011400103000029,A03,11710114,4.0,4.0
1132010600107040026,A01,11320106,2.0,2.0
1130510300101750003,A02,11305103,3.0,3.0
1168010600109010040,A01,11680106,1.0,1.0
1114014900100320003,A03,11140149,3.0,3.0
1162010100100580002,A01,11620101,3.0,3.0
1144012500102000371,A01,11440125,4.0,4.0
1165010700107380043,A03,11650107,1.0,1.0
1153010800101370023,A03,11530108,3.0,3.0
1171011100101880014,A03,11710111,3.0,3.0
1159010900103950073,A01,11590109,1.0,1.0
1174010900104540008,A01,11740109,2.0,2.0
1150010500107580001,A13,11500105,2.0,2.0
1114010300100310019,A01,11140103,2.0,2.0
1165010700100540010,A03,11650107,1.0,1.0
1147010100112840002,A13,11470101,2.0,2.0
1135010300106830012,A03,11350103,2.0,2.0
1156013300110680010,A11,11560133,3.0,3.0
1147010200109480000,A13,11470102,3.0,3.0
1162010100116130002,A01,11620101,2.0,2.0
1144012000103560001,A05,11440120,2.0,2.0
1150010900105670035,A03,11500109,3.0,3.0
1171010100100270002,A02,11710101,4.0,4.0
1154510200111000006,A01,11545102,4.0,4.0
1171010500102730000,A01,11710105,3.0,3.0
1162010200105320026,A03,11620102,3.0,3.0
1121510500100090013,A03,11215105,3.0,3.0
1153010800101560001,A11,11530108,3.0,3.0
1114016200108440000,A01,11140162,4.0,4.0
1117013100106840043,A03,11170131,2.0,2.0
1150010500107940001,A01,11500105,2.0,2.0
1121510900103620017,A01,11215109,4.0,4.0
1156013200115270000,A01,11560132,4.0,4.0
1120010700100030016,A01,11200107,1.0,1.0
1165010800114650011,A01,11650108,1.0,1.0
1156013300109930055,A03,11560133,4.0,4.0
1111013500101750000,A11,11110135,2.0,2.0
1168010500101200018,A03,11680105,2.0,2.0
1114016200100520100,A03,11140162,4.0,4.0
1141011100102870099,A03,11410111,2.0,2.0
1135010600103640024,A03,11350106,2.0,2.0
1135010600101380001,A01,11350106,4.0,4.0
1154510300109170013,A01,11545103,4.0,4.0
1120011100104710000,A01,11200111,4.0,4.0
1171010800100560000,A01,11710108,2.0,2.0
1147010200106570021,A07,11470102,3.0,3.0
1135010200103330001,A06,11350102,1.0,1.0
1168010800101650017,A01,11680108,3.0,3.0
1130510200104610127,A02,11305102,2.0,2.0
1165010200103710009,A01,11650102,2.0,2.0
1147010200109070012,A01,11470102,2.0,2.0
1162010100117180000,A06,11620101,4.0,4.0
1144012000104110002,A03,11440120,2.0,2.0
1120010600101100000,A04,11200106,1.0,1.0
1135010500106930004,A01,11350105,3.0,3.0
1111013500100130009,A02,11110135,1.0,1.0
1114010900100010000,A03,11140109,3.0,3.0
1144012000103660024,A03,11440120,3.0,3.0
1171011100101350005,A04,11710111,3.0,3.0
1159010700101750059,A02,11590107,4.0,4.0
1168011800104670000,A13,11680118,1.0,1.0
1144011100103900000,A01,11440111,2.0,2.0
1162010200114250013,A01,11620102,3.0,3.0
1171010700106000000,A01,11710107,2.0,2.0
1165010800115990002,A06,11650108,2.0,2.0
1120010300101250000,A01,11200103,2.0,2.0
1153010600102590004,A01,11530106,3.0,3.0
1150010200106970000,A03,11500102,3.0,3.0
1165010100107630015,A11,11650101,1.0,1.0
1156010400100210000,A12,11560104,4.0,4.0
1117012100100050071,A01,11170121,3.0,3.0
1126010400102390132,A01,11260104,3.0,3.0
1174010500104460000,A01,11740105,1.0,1.0
1121510300100780008,A08,11215103,3.0,3.0
1171011400100840022,A01,11710114,2.0,2.0
1144012000104020007,A03,11440120,2.0,2.0
1165010100109350019,A03,11650101,2.0,2.0
1165010700101050001,A03,11650107,1.0,1.0
1162010200116440006,A01,11620102,3.0,3.0
1162010200105420023,A01,11620102,3.0,3.0
1144010900101740014,A03,11440109,3.0,3.0
1171010800101020006,A03,11710108,4.0,4.0
1114012100101000109,A01,11140121,3.0,3.0
1165010800115350001,A03,11650108,1.0,1.0
1126010100104730002,A03,11260101,3.0,3.0
1120010700103460000,A02,11200107,3.0,3.0
1168010600109970009,A13,11680106,1.0,1.0
1130510200104450038,A01,11305102,3.0,3.0
1126010200100490011,A14,11260102,3.0,3.0
1171010700100770004,A08,11710107,2.0,2.0
1138011000101670001,A03,11380110,3.0,3.0
1123010400105910053,A01,11230104,1.0,1.0
1153010600103460000,A01,11530106,1.0,1.0
1154510100106730000,A11,11545101,2.0,2.0
1129013300106690008,A07,11290133,3.0,3.0
1150010200107070000,A01,11500102,4.0,4.0
1126010100115270000,A06,11260101,3.0,3.0
1168010600109900000,A01,11680106,3.0,3.0
1154510300101210007,A03,11545103,3.0,3.0
1111011200101230000,A03,11110112,4.0,4.0
1129013800100660294,A01,11290138,4.0,4.0
1117013000100630005,A03,11170130,2.0,2.0
1111017100101150002,A11,11110171,3.0,3.0
1144012400103820019,A13,11440124,1.0,1.0
1135010300102480023,A03,11350103,3.0,3.0
1168011800104650000,A11,11680118,3.0,3.0
1126010200101040088,A01,11260102,1.0,1.0
1121510300105910022,A03,11215103,4.0,4.0
1144012000103940077,A08,11440120,3.0,3.0
1132010600106660012,A14,11320106,4.0,4.0
1147010300101330005,A03,11470103,3.0,3.0
1114016300101160000,A03,11140163,2.0,2.0
1129013900103410091,A06,11290139,3.0,3.0
1117010800100330002,A03,11170108,4.0,4.0
1120010900117560001,A06,11200109,3.0,3.0
1138010700100960001,A03,11380107,1.0,1.0
1111018500100470004,A06,11110185,3.0,3.0
1141011800102740086,A14,11410118,4.0,4.0
1141011700101900019,A03,11410117,2.0,2.0
1111016800100500034,A03,11110168,2.0,2.0
1168010800100960014,A08,11680108,2.0,2.0
1114011300100930035,A01,11140113,1.0,1.0
1114016300101110000,A06,11140163,2.0,2.0
1147010200105300001,A03,11470102,3.0,3.0
1141011000100010624,A05,11410110,4.0,4.0
1153010800101350026,A01,11530108,4.0,4.0
1168010500100160000,A14,11680105,3.0,3.0
1156011500100320001,A11,11560115,2.0,2.0
1138010700104270115,A06,11380107,3.0,3.0
1171011100100340002,A02,11710111,2.0,2.0
1153010200111270030,A01,11530102,2.0,2.0
1141010700100050000,A01,11410107,3.0,3.0
1114011000100560017,A06,11140110,1.0,1.0
1150010800100340035,A03,11500108,4.0,4.0
1144012000103700005,A14,11440120,3.0,3.0
1156011800102170006,A01,11560118,2.0,2.0
1156010400100140007,A01,11560104,1.0,1.0
1117010700100100003,A01,11170107,3.0,3.0
1111015100101490001,A12,11110151,1.0,1.0
1130510100102020016,A02,11305101,3.0,3.0
1147010300101460004,A03,11470103,3.0,3.0
1114016200103700053,A05,11140162,2.0,2.0
1114016100100840004,A01,11140161,1.0,1.0
1120010700100040013,A14,11200107,2.0,2.0
1114014600100530001,A06,11140146,4.0,4.0
1120011500103350021,A01,11200115,4.0,4.0
1132010600106680032,A01,11320106,3.0,3.0
1117013100105570043,A01,11170131,2.0,2.0
1159010100101510011,A05,11590101,1.0,1.0
1159010200100670001,A01,11590102,4.0,4.0
1165010200100670007,A14,11650102,2.0,2.0
1156013300110520040,A11,11560133,4.0,4.0
1135010500106490000,A05,11350105,3.0,3.0
